appid,name_x,release_date,price,rating,achievements,developer_id,publisher_id,gameid
42950,Elven Legacy: Ranger,2009-10-20,1.99,72.42,0,272,27,
42960,Victoria II,2010-08-30,19.99,89.91,0,235,122,
42964,Victoria II: Interwar Spritepack,2010-11-02,1.99,72.75,0,270,122,42960
42965,Victoria II: Interwar Artillery Sprite Pack,2011-03-15,1.99,67.93,0,270,122,42960
42966,Victoria II: Interwar Planes Sprite Pack,2011-03-15,1.99,60.95,0,270,122,42960
42968,Victoria II: A House Divided,2012-02-02,9.99,71.24,0,235,122,42960
42980,Victoria I Complete,2010-08-20,9.99,67.32,0,235,122,
42990,Sword of the Stars II: Enhanced Edition,2012-11-30,19.99,45.02,14,406,122,
43000,Front Mission Evolved,2010-10-07,9.99,60.92,27,212,53,
43005,Front Mission Evolved: Map Pack,2010-11-23,3.99,44.31,0,212,53,43000
43006,Front Mission Evolved: Last Stand,2010-11-23,4.99,35.92,0,212,53,43000
43011,Front Mission Evolved: Wanzer Pack 2,2010-11-02,3.99,40.58,0,212,53,43000
43013,Front Mission Evolved: Weapon Pack 2,2010-11-09,2.99,50.0,0,212,53,43000
43014,Front Mission Evolved: Wanzer Pack 3,2010-11-16,3.99,50.0,0,212,53,43000
43100,World of Zoo,2009-10-30,9.99,74.03,0,407,28,
43190,The Haunted: Hells Reach,2011-10-24,8.99,79.49,34,408,212,
43500,M.U.D. TV,2010-04-19,9.99,41.23,0,249,51,
43600,Nancy Drew®: Warnings at Waverly Academy,2010-01-13,5.69,80.88,15,294,18,
44100,Super Laser  Racer,2010-02-18,3.99,76.34,23,409,213,
44600,GTR - FIA GT Racing Game,2012-09-25,4.99,61.73,0,99,36,
44620,STCC The Game 2 – Expansion Pack for RACE 07,2011-04-08,2.99,73.19,0,51,36,8600
44650,GT Power Pack – Expansion Pack for RACE 07,2011-04-21,1.99,70.33,0,51,36,8600
44660,RETRO – Expansion Pack for RACE 07,2011-06-23,2.99,71.48,0,51,36,8600
44670,WTCC 2010 – Expansion Pack for RACE 07,2011-05-20,2.99,67.2,0,51,36,8600
44680,RACE Injection,2011-11-18,9.95,70.84,0,99,214,
44690,GT Legends,2012-11-28,5.99,81.49,0,99,36,
45000,Sol Survivor,2010-03-15,9.99,82.89,26,410,215,
45100,Secret of the Magic Crystals,2010-02-03,4.99,75.92,22,411,216,
45200,Defense of the Oasis,2020-08-25,3.99,76.76,0,412,217,
45300,Wings of Prey,2010-01-08,9.99,62.69,45,413,218,
45302,Wings of Luftwaffe Add-on,2010-04-19,4.99,33.43,0,413,219,45300
45400,Fortix,2010-04-14,0.99,87.51,12,414,220,
45410,Ignite,2011-10-28,9.99,51.18,28,414,220,
45420,Land It!,2016-08-01,9.99,40.58,25,414,220,
45450,Fortix 2,2011-05-06,1.99,84.36,26,414,220,
45700,Devil May Cry 4,2009-12-22,19.99,86.46,0,229,49,
45710,Dark Void™,2010-01-22,9.99,53.48,0,415,49,
45720,Lost Planet: Extreme Condition Colonies Edition,2010-02-11,,60.38,0,416,49,
45730,Dark Void™ Zero,2010-04-12,3.99,46.15,30,417,49,
45740,Dead Rising® 2,2010-09-27,18.99,76.12,50,418,49,
45750,Lost Planet® 2,2010-10-15,,64.82,0,416,49,
45760,Ultra Street Fighter® IV,2014-08-07,27.99,87.52,67,229,49,
45770,Dead Rising 2: Off the Record,2011-10-11,19.99,75.52,50,418,49,
45773,Dead Rising 2: Off the Record BBQ Chef Skills Pack,2012-02-06,,41.91,0,418,49,45770
45774,Dead Rising 2: Off the Record COSPLAY Skills Pack,2012-02-06,,44.45,0,418,49,45770
45775,Dead Rising 2: Off the Record Cyborg Skills Pack,2012-02-06,,41.41,0,418,49,45770
45776,Dead Rising 2: Off the Record Firefighter Skills Pack,2012-02-06,,40.9,0,418,49,45770
45790,USFIV: Complete Brawler Pack (2011),2011-07-29,4.99,54.17,0,229,49,45760
45791,USFIV: Complete Femme Fatale Pack (2011),2011-07-29,4.99,59.6,0,229,49,45760
45792,USFIV: Complete Shadoloo Pack (2011),2011-07-29,4.99,62.51,0,229,49,45760
45793,USFIV: Complete Shoryuken Pack (2011),2011-07-29,4.99,62.51,0,229,49,45760
45794,USFIV: Complete Classic Pack (2011),2011-07-29,4.99,55.69,0,229,49,45760
45795,USFIV: Complete Challengers 1 Pack (2011),2011-07-29,4.49,50.0,0,229,49,45760
45796,USFIV: Complete Challengers 2 Pack (2011),2011-07-29,4.49,50.0,0,229,49,45760
45797,USFIV: Arcade Challengers Pack (2011),2011-07-29,3.49,59.6,0,229,49,45760
45798,USFIV: All-in 2011 Costume Pack,2011-07-29,,50.0,0,229,49,45760
46000,Bob Came in Pieces,2010-01-22,3.99,65.12,81,419,221,
46200,A.I.M. Racing,2010-01-22,2.99,62.24,0,420,27,
46250,NecroVisioN: Lost Company,2010-02-19,6.99,69.75,0,92,27,
46260,Star Wolves 3: Civil War,2010-03-02,4.99,78.27,0,421,27,
46270,Star Wolves,2010-03-02,3.99,75.57,0,422,27,
46280,Star Wolves 2,2010-03-02,3.99,42.46,0,422,27,
46290,Theatre of War,2010-07-09,3.99,58.07,0,33,27,
46340,Theatre of War 2: Africa 1943,2010-07-09,4.99,67.34,0,33,27,
46342,Theatre of War 2: Centauro,2010-07-10,1.99,66.62,0,33,27,46340
46350,Real Warfare 1242,2011-11-30,3.99,53.3,0,321,27,
46360,Theatre of War 2: Kursk 1943,2010-07-09,4.99,63.66,0,33,27,
46362,Theatre of War 2 - Battle for Caen,2010-11-02,1.99,70.84,0,33,27,46360
46370,Rig n Roll,2010-07-09,4.99,59.24,0,423,27,
46380,Reign: Conflict of Nations,2010-07-12,3.99,50.0,0,131,27,
46400,Greed: Black Border,2010-01-13,4.99,45.22,0,424,222,
46410,Avencast: Rise of the Mage,2010-03-17,3.99,70.7,0,425,69,
46440,Future Wars,2010-07-15,4.99,34.68,0,159,223,
46450,Grotesque Tactics: Evil Heroes,2010-10-15,9.99,58.87,10,426,224,
46460,Scratches - Director's Cut,2011-04-20,,76.77,0,427,225,
46480,Still Life,2011-06-01,7.99,78.2,0,428,56,
46490,Still Life 2,2011-06-01,7.99,47.53,0,428,56,
46500,Syberia,2011-05-19,12.99,85.98,0,428,56,
46510,Syberia II,2011-05-19,12.99,83.37,0,428,56,
46520,Wasteland Angel,2011-09-01,3.99,55.14,40,429,69,
46540,Trapped Dead,2011-07-15,4.99,42.15,0,430,226,
46550,Post Mortem,2011-08-26,7.99,54.1,0,431,56,
46560,Robin Hood: The Legend of Sherwood,2011-08-26,7.99,60.44,0,107,56,
46570,Grotesque Tactics 2 – Dungeons and Donuts,2011-11-21,9.99,50.5,13,426,224,
46600,Swarm Arena,2010-08-19,1.59,68.77,15,432,227,
46700,Ironclads: American Civil War,2010-04-28,7.99,31.22,0,433,6,
46710,Ironclads: High Seas,2010-04-28,7.99,45.16,0,433,6,
46720,Dimensity,2010-07-21,7.99,35.0,0,434,6,
46730,Hazen: The Dark Whispers,2010-04-28,7.99,30.23,0,434,6,
46740,World Basketball Manager 2010,2010-04-21,2.99,29.6,0,435,6,
46750,Dark Fall: Lost Souls,2010-04-21,12.99,59.05,0,436,99,
46760,Ironclads: Schleswig War 1864,2011-06-21,7.99,46.41,0,433,6,
46770,Making History II: The War of the World,2010-08-27,12.99,75.01,1,437,228,
46790,Armada 2526,2011-04-08,14.99,54.96,0,438,99,
46830,Ironclads: Anglo Russian War 1866,2011-06-21,7.99,39.91,0,439,6,
46840,Ironclads: Chincha Islands War 1866,2011-06-21,7.99,40.03,0,433,6,
46850,Zombie Pirates,2011-04-20,14.99,62.26,0,440,6,
47110,Escape From Paradise ,2010-07-08,9.99,63.89,0,441,185,
47120,Escape From Paradise 2,2010-07-08,9.99,55.69,0,442,185,
47130,Book of Legends,2010-07-08,9.99,66.62,0,441,185,
47400,Stronghold 3 Gold,2012-05-25,27.99,31.15,0,48,202,
47410,Stronghold Kingdoms,2012-02-27,0.0,62.11,0,48,202,
47730,Dragon Age™: Origins Awakening,2010-03-17,9.99,83.01,0,81,95,
47780,Dead Space™ 2,2011-01-26,19.99,91.75,0,443,95,
47790,Medal of Honor™,2010-10-12,19.99,77.12,0,444,95,
47810,Dragon Age: Origins - Ultimate Edition,2010-10-26,29.99,88.43,0,81,95,
47870,Need For Speed: Hot Pursuit,2010-12-14,,79.9,0,445,95,
47880,Battlefield: Bad Company 2 Vietnam,2010-12-18,14.99,88.32,0,195,95,
47890,The Sims™ 3,2011-01-27,19.99,83.89,0,446,95,
47892,The Sims™ 3 World Adventures,2011-01-27,19.99,68.44,0,446,95,47890
47893,The Sims™ 3 Ambitions,2011-01-27,19.99,74.57,0,446,95,47890
47894,The Sims™ 3 Late Night,2011-01-27,19.99,74.77,0,446,95,47890
47895,The Sims™ 3 High-End Loft Stuff,2011-01-27,19.99,62.93,0,446,95,47890
47896,The Sims™ 3 Fast Lane Stuff,2011-01-27,19.99,71.25,0,446,95,47890
47897,The Sims™ 3 Outdoor Living Stuff,2011-02-01,19.99,62.98,0,446,95,47890
47898,The Sims™ 3 Generations,2011-06-03,19.99,76.11,0,446,95,47890
47899,The Sims™ 3 Town Life Stuff,2011-07-29,19.99,54.55,0,446,95,47890
47920,Shift 2 Unleashed,2011-03-29,,65.04,0,265,95,
47930,The Sims™ 3 Pets,2011-10-20,19.99,75.84,0,446,95,47890
47931,The Sims™ 3 Master Suite Stuff,2012-01-27,19.99,65.86,0,446,95,47890
47932,The Sims™ 3 Showtime,2012-03-08,19.99,58.57,0,446,95,47890
48000,LIMBO,2011-08-02,9.99,91.19,13,447,229,
48110,Silent Hunter 5®: Battle of the Atlantic,2010-03-01,9.99,44.45,0,174,9,
48150,Voodoo Dice,2010-07-15,9.99,76.34,0,448,9,
48190,Assassin’s Creed® Brotherhood,2011-03-17,14.99,86.94,0,169,9,
48220,Might and Magic: Heroes VI,2011-10-13,19.99,47.6,0,449,9,
48231,Might and Magic: Heroes VI - Pirates of the Savage Sea Adventure Pack,2012-07-12,9.99,45.31,0,450,9,48220
48232,Might and Magic: Heroes VI - Danse Macabre Adventure Pack,2012-09-27,9.99,47.89,0,451,9,48220
48240,Anno 2070™,2011-11-17,19.99,58.9,0,452,9,
48700,Mount and Blade: Warband,2010-03-31,19.99,96.36,80,233,120,
48705,Mount and Blade: Warband - Napoleonic Wars,2012-04-19,9.99,85.48,0,233,120,48700
48720,Mount and Blade: With Fire and Sword,2011-05-03,9.99,85.11,21,233,120,
48800,Ship Simulator Extremes,2010-08-27,19.99,48.78,0,453,122,
48802,Ship Simulator Extremes: Sigita Pack,2011-01-26,3.99,60.28,0,453,122,48800
48803,Ship Simulator Extremes: Ferry Pack,2011-04-05,3.99,65.03,0,453,122,48800
48804,Ship Simulator Extremes: Cargo Vessel,2011-11-17,3.99,56.05,0,453,122,48800
48805,Ship Simulator Extremes: Offshore Vessel,2012-01-19,3.99,52.78,0,453,122,48800
48806,Ship Simulator Extremes: Ocean Cruise Ship,2012-02-23,3.99,70.34,0,453,122,48800
48900,Saira,,0.0,75.36,0,454,230,
48950,Greed Corp,2010-12-10,9.99,81.91,13,455,231,
49000,Hotel Dash™ Suite Success™,2010-05-06,5.99,68.61,0,343,180,
49300,Commander: Conquest of the Americas,2010-07-30,9.99,47.88,50,274,138,
49310,Commander: Conquest of the Americas - Colonial Navy,2010-09-21,4.99,67.06,0,274,138,49300
49311,Commander: Conquest of the Americas - Pirate Treasure Chest,2011-02-17,4.99,70.84,0,274,232,49300
49320,Woody Two-Legs: Attack of the Zombie Pirates,2010-11-02,4.99,57.75,10,274,138,
49330,Pirates of Black Cove,2011-08-02,9.99,59.26,44,274,229,
49337,Pirates of Black Cove: Origins,2011-12-15,4.99,50.0,0,274,122,49330
49497,Magic 2012 Foil Conversion “Beknighted” ,,,59.42,0,456,233,49476
49520,Borderlands 2,2012-09-20,29.99,93.87,75,1,34,
49540,Aliens: Colonial Marines Collection,,29.99,59.03,60,1,40,
49600,Beat Hazard,2010-04-15,6.99,91.9,63,457,234,
49604,Beat Hazard Ultra,2011-06-16,4.49,81.57,0,457,234,49600
49800,Flight of the Icarus,2010-05-12,4.99,40.37,0,458,235,
49810,CreaVures,2011-02-23,4.99,74.18,21,458,235,
49900,Plain Sight,2010-04-05,4.99,60.89,24,459,236,
50000,Nimbus,2010-10-25,9.99,85.11,18,460,237,
50110,Borderlands: The Secret Armory of General Knoxx,2010-02-25,29.99,71.32,0,1,34,8980
50130,Mafia II (Classic),2011-03-22,,92.52,67,461,34,
50142,Mafia II - Vegas DLC,,,50.0,0,462,238,
50142,Mafia II - Vegas DLC,,,50.0,0,462,1937,
50300,Spec Ops: The Line,2012-06-28,19.99,91.58,50,463,34,
50510,Burn Zombie Burn!,2010-08-12,7.99,43.0,15,464,239,
50513,Burn Zombie Burn!: Soundtrack,2012-04-19,3.99,50.0,0,465,240,50510
50620,Darksiders™,2010-09-23,,86.71,43,466,22,
50820,Max and the Magic Marker,2010-05-12,,70.34,0,467,241,
50910,Professor Fizzwizzle and the Molten Mystery,2010-04-21,6.99,81.25,0,85,57,
50920,Hidden Expedition: Amazon,2010-04-21,9.99,60.95,0,85,57,
50930,Hidden Expedition: Everest,2010-04-21,9.99,52.78,0,85,57,
50940,Hidden Expedition: Titanic,2010-04-21,9.99,68.97,0,85,57,
50960,Mystery Case Files: Huntsville™,2010-04-21,9.99,68.69,0,85,57,
50970,Mystery Case Files: Madame Fate®,2007-12-14,6.99,68.18,0,85,57,
50980,Mystery Case Files: Prime Suspects™,2010-04-21,6.99,69.77,0,85,57,
50990,Mystery Case Files: Ravenhearst®,2010-04-21,9.99,78.61,0,85,57,
51000,Mystery Case Files: Return to Ravenhearst™,2010-04-21,9.99,72.35,0,85,57,
51010,My Tribe,2010-04-21,9.99,69.94,0,85,57,
51020,Unwell Mel,2010-04-21,6.99,69.44,0,85,57,
51030,Atlantis Sky Patrol,2010-04-21,9.99,68.97,0,85,57,
51060,Drawn®: The Painted Tower,2011-01-19,9.99,77.31,30,468,57,
55000,Flotilla,2010-04-01,9.99,77.87,0,469,242,
55020,Air Forte,2010-09-29,9.99,62.51,10,469,242,
55040,Atom Zombie Smasher,2011-03-14,9.99,84.33,40,469,242,
55100,Homefront,2011-03-14,19.99,61.68,47,104,61,
55110,Red Faction®: Armageddon™,2011-06-06,19.99,68.52,58,105,243,
55115,Red Faction: Armageddon Path to War DLC,2011-08-02,4.99,57.8,0,105,61,55110
55140,MX vs. ATV Reflex,2010-11-26,19.99,82.63,48,212,22,
55150,"Warhammer 40,000: Space Marine - Anniversary Edition",2011-09-05,44.99,90.11,60,56,40,
55203,Homefront: Fire Sale Map,2011-07-14,2.99,54.48,0,104,244,55100
55204,Homefront: The Rock Map Pack,,2.99,64.08,0,104,244,55100
55205,Homefront: Express 870 Shotgun,2011-07-21,0.99,74.41,0,104,244,55100
55230,Saints Row: The Third,2011-11-14,9.99,94.08,83,105,61,
55380,Saints Row The Third - Genkibowl VII,2012-01-17,5.49,74.44,0,105,61,55230
55381,Saints Row: The Third - Gangstas in Space,2012-02-21,5.49,77.9,0,105,61,55230
55382,Saints Row: The Third - The Trouble with Clones DLC,2012-03-20,5.49,61.03,0,105,61,55230
55385,Saints Row: The Third - FUNTIME! Pack,2012-02-13,2.49,70.41,0,105,61,55230
55386,Saints Row: The Third Z Style Pack,2011-12-09,1.49,58.05,0,105,61,55230
55387,Saints Row: The Third Explosive Combat Pack,2011-12-09,1.49,69.3,0,105,61,55230
55388,Saints Row: The Third Shark Attack Pack,2011-11-14,1.49,65.73,0,105,61,55230
55389,Saints Row: The Third - Money Shot Pack,2012-02-13,1.49,69.58,0,105,61,55230
55390,Saints Row: The Third Invincible Pack,2011-11-14,2.49,38.6,0,105,61,55230
55391,Saints Row: The Third - Penthouse Pack,2012-05-22,2.49,57.17,0,105,61,55230
55392,Saints Row: The Third Witches and Wieners Pack,2012-06-12,2.49,73.47,0,105,61,55230
55393,Saints Row: The Third - Bloodsucker Pack,2012-02-27,1.49,61.08,0,105,61,55230
55394,Saints Row: The Third - Unlockable Pack,2012-08-14,1.49,46.56,0,105,61,55230
55395,Saints Row: The Third Warrior Pack,2011-12-20,2.49,62.57,0,105,61,55230
55396,Saints Row: The Third - Nyte Blayde Pack,2012-04-10,2.49,68.87,0,105,61,55230
55397,Saints Row: The Third - Steelport Gangs Pack,2012-05-01,2.49,56.81,0,105,61,55230
55398,Saints Row: The Third - Special Ops Vehicle Pack,2012-04-10,2.49,68.39,0,105,61,55230
55399,Saints Row: The Third - Horror Pack,2012-08-07,2.49,66.6,0,105,61,55230
55400,Saints Row: The Third - Genki Girl Pack,2012-07-03,2.49,71.12,0,105,61,55230
56431,"Warhammer 40,000: Dawn of War II - Retribution Chaos Space Marines Race Pack",2011-02-28,0.99,67.06,0,56,40,56437
56432,"Warhammer 40,000: Dawn of War II - Retribution Eldar Race Pack",2011-02-28,0.99,67.06,0,56,40,56437
56433,"Warhammer 40,000: Dawn of War II - Retribution Imperial Guard Race Pack",2011-02-28,2.49,67.06,0,56,40,56437
56434,"Warhammer 40,000: Dawn of War II - Retribution Space Marines Race Pack",2011-02-28,2.49,69.2,0,56,40,56437
56435,"Warhammer 40,000: Dawn of War II - Retribution Ork Race Pack",2011-02-28,0.99,64.08,0,56,40,56437
56436,"Warhammer 40,000: Dawn of War II - Retribution - Tyranid Race Pack",2011-02-28,0.99,66.76,0,56,40,56400
56437,"Warhammer 40,000: Dawn of War II: Retribution",2011-02-28,29.99,87.06,77,56,40,
56438,Dawn of War II: Retribution – The Last Stand,2011-04-20,9.99,77.0,0,56,40,
56480,"Warhammer 40,000: Dawn of War II: Retribution - Captain Wargear DLC",2011-05-26,2.49,69.44,0,56,40,56437
56481,"Warhammer 40,000: Dawn of War II - Retribution - Farseer Wargear DLC",2011-05-26,2.49,62.51,0,56,40,56437
56482,"Warhammer 40,000: Dawn of War II - Retribution - Mekboy Wargear DLC",2011-05-26,2.49,69.2,0,56,40,56437
56483,"Warhammer 40,000: Dawn of War II - Retribution - Lord General Wargear DLC",2011-05-26,2.49,64.08,0,56,40,56437
56484,"Warhammer 40,000: Dawn of War II - Retribution - Chaos Sorcerer Wargear DLC",2011-05-26,2.49,64.08,0,56,40,56437
56485,"Warhammer 40,000: Dawn of War II - Retribution - Hive Tyrant Wargear DLC",2011-05-26,2.49,70.84,0,56,40,56437
56487,"Warhammer 40,000: Dawn of War II - Ultramarines Pack",2011-08-16,6.99,70.84,0,56,40,56437
56488,"Warhammer 40,000: Dawn of War II: Retribution - Word Bearers Skin Pack",2011-10-20,6.99,73.26,0,56,40,56437
56489,"Warhammer 40,000: Dawn of War II - Retribution - Death Korps of Krieg Skin Pack",2011-10-20,6.99,68.1,0,56,40,56437
56493,"Warhammer 40,000: Dawn of War II - Retribution - The Last Stand Tau Commander",2011-10-20,9.99,59.0,0,56,40,56437
56536,"Warhammer 40,000: Dawn of War II: Retribution: Dark Angels Pack",2011-04-06,6.99,72.17,0,56,40,56437
56538,"Warhammer 40,000: Dawn of War II: Retribution - Ulthwe Wargear DLC",2011-07-19,6.99,67.06,0,56,40,56437
57000,NyxQuest: Kindred Spirits,2010-09-27,2.99,79.6,20,470,245,
57200,Puzzle Dimension,2010-06-21,2.49,84.27,25,471,246,
57300,Amnesia: The Dark Descent,2010-09-08,19.99,93.17,18,234,121,
57600,Tropico 3: Absolute Power,2010-05-17,9.99,87.3,0,248,51,23490
57620,Patrician IV,2010-09-17,14.99,56.72,0,472,51,
57640,Broken Sword: Director's Cut,2010-09-02,4.99,88.88,0,307,163,
57650,Dungeons,2011-02-04,9.99,45.14,0,249,51,
57655,Dungeons - Into the Dark,2011-04-11,3.99,64.08,0,249,51,57650
57656,Dungeons - Map Pack,2011-07-01,2.99,64.08,0,249,51,57650
57680,The First Templar - Steam Special Edition,2011-05-12,9.99,70.83,50,248,51,
57690,Tropico 4,2011-09-01,14.99,89.04,70,248,51,
57695,Tropico 4: Plantador DLC,2011-12-14,2.99,74.99,0,248,51,57690
57696,Tropico 4: Junta Military DLC,2011-11-03,2.99,68.1,0,248,51,57690
57697,Tropico 4: Quick-dry Cement DLC,2012-02-07,2.99,73.27,0,248,51,57690
57700,Who's That Flying?!,2011-01-31,5.99,65.83,12,473,51,
57730,Patrician IV: Rise of a Dynasty,2011-04-11,9.99,65.31,0,472,51,57620
57740,Jagged Alliance - Back in Action,2012-02-08,19.99,67.66,60,474,22,
57800,Doc Clock: The Toasted Sandwich of Time,2010-10-15,4.99,39.14,12,475,247,
57900,Duke Nukem Forever,2011-06-09,19.99,67.75,62,1,34,
57923,Duke Nukem Forever: Hail to the Icons Parody Pack,2011-10-11,7.99,52.78,0,1,34,57900
57925,Duke Nukem Forever: The Doctor Who Cloned Me,,7.99,73.89,0,1,34,57900
58200,Jolly Rover,2010-06-07,9.99,80.7,16,476,248,
58230,MacGuffin's Curse,2012-04-19,9.99,80.48,15,476,248,
58400,Turba,2010-07-01,3.99,43.85,21,477,249,
58520,Blood Bowl - Legendary Edition,2010-10-28,9.99,75.67,0,84,250,
58550,A Game of Thrones - Genesis,2011-09-28,9.99,35.75,75,84,251,
58560,Runaway: A Twist of Fate,2011-04-21,4.99,82.09,0,83,38,
58570,The Next BIG Thing,2011-04-21,4.99,79.07,0,83,38,
58610,Wargame: European Escalation,2012-02-22,9.99,73.36,29,27,252,
58643,Wargame: European Escalation - Fatal Error,2012-11-14,,55.66,0,27,252,58610
58645,Wargame: European Escalation - New Battlefields,2012-04-12,0.0,58.33,0,27,252,58610
58646,Wargame: European Escalation - Conquest,2012-07-05,0.0,64.78,0,27,252,58610
58648,Wargame: European Escalation - Commander,2012-09-25,0.0,62.51,0,27,252,58610
60340,Luxor: 5th Passage,2011-01-25,8.99,61.6,0,181,83,
60350,Glowfish,2011-09-30,9.99,79.84,25,181,83,
60600,ProtoGalaxy,2010-10-06,0.0,44.34,33,478,253,
60700,Power of Defense,2010-08-04,9.99,35.48,26,479,254,
60800,Numen: Contest of Heroes,2010-06-03,6.99,51.8,0,18,16,
61100,Lucid,2011-07-19,4.99,71.19,11,480,255,
61310,Fractal: Make Blooms Not War,2011-11-29,6.99,70.44,0,481,256,
61500,Age of Wonders,2010-10-01,5.99,74.16,0,135,122,
61510,Age of Wonders II: The Wizard's Throne,2010-10-01,8.99,75.75,0,135,122,
61520,Age of Wonders Shadow Magic,2010-10-01,8.99,83.91,0,135,122,
61600,Zen Bound 2,2010-11-16,4.99,83.59,11,482,257,
61700,Might and Magic: Clash of Heroes,2011-09-21,9.99,80.85,14,483,9,
61710,Might and Magic: Clash of Heroes - I Am the Boss DLC,2011-09-21,2.99,58.97,0,483,9,61700
61730,Critter Crunch,2012-09-11,4.99,86.29,14,483,258,
62000,Flight Control HD,2010-11-18,3.99,85.02,16,484,259,
62100,Chime,2010-09-06,3.99,88.08,15,485,260,
63000,HOARD,2011-04-04,3.99,79.96,129,486,261,
63003,HOARD: Dynamite Roll!,2011-08-16,2.39,59.42,0,486,261,63000
63004,HOARD: Flame-Broiled SANDwich,2011-09-21,0.79,59.42,0,486,262,63000
63110,Alter Ego,2010-08-03,8.19,64.01,0,487,104,
63200,Monday Night Combat,2011-01-24,4.49,76.18,51,488,263,
63380,Sniper Elite V2,,,85.25,47,41,31,
63398,Sniper Elite V2 - The Neudorf Outpost Pack,2012-09-20,4.99,70.98,0,41,31,63380
63399,Sniper Elite V2 - The Landwehr Canal Pack,2012-10-18,4.99,71.46,0,41,31,63380
63500,Swords and Soldiers HD,2010-12-02,4.99,82.93,25,489,264,
63610,Riven: The Sequel to MYST,2010-08-04,5.99,82.11,0,490,265,
63620,Cosmic Osmo and the Worlds Beyond the Mackerel,,5.99,68.94,0,490,265,
63630,The Manhole: Masterpiece Edition,,5.99,62.21,0,490,265,
63640,Spelunx and the Caves of Mr. Seudo,,4.99,64.87,0,490,265,
63650,URU: Complete Chronicles,2010-08-03,9.99,71.6,0,490,265,
63660,Myst: Masterpiece Edition,2011-02-02,4.99,78.47,0,490,265,
63700,BIT.TRIP BEAT,2010-11-02,7.99,77.51,26,491,266,
63710,BIT.TRIP RUNNER,2011-02-28,7.99,83.9,26,491,266,
63800,Delve Deeper,2010-09-24,4.49,57.44,50,492,267,
63802,Delve Deeper: Treasures and Tunnels,2011-07-22,0.99,64.08,0,492,267,63800
63803,Delve Deeper: Gratis Grottos,2012-01-18,0.0,50.0,0,492,267,63800
63900,Fantasy Wars,2010-08-06,4.99,80.83,0,493,27,
63910,King's Bounty: Crossworlds,2010-09-17,14.99,85.72,0,34,27,
63940,Men of War: Vietnam,2011-09-08,7.99,62.02,22,33,27,
63942,Men of War: Vietnam Special Edition Upgrade Pack,,2.99,59.42,0,33,27,63940
63950,IL-2 Sturmovik: Cliffs of Dover,2011-03-30,,62.26,0,176,9,
63960,Theatre of War 3: Korea,2011-03-24,6.99,45.47,0,33,27,
64000,Men of War: Assault Squad,2011-02-24,9.99,84.79,110,494,27,
64005,Men of War: Assault Squad - MP Supply Pack Alpha,2011-04-26,1.99,51.89,0,494,27,64000
64013,Men of War: Assault Squad - Skirmish Pack,2011-07-21,1.99,58.75,0,494,27,64000
64014,Men of War: Assault Squad - MP Supply Pack Bravo,2011-10-03,1.99,56.32,0,494,27,64000
64016,Men of War: Assault Squad - MP Supply Pack Charlie,2011-11-09,1.99,57.18,0,494,27,64000
64017,Men of War: Assault Squad - Skirmish Pack 2,2011-12-12,1.99,65.86,0,494,27,64000
